file_path,filename,crop,label,detection_type,image_type,width,height,status
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\potato_late_blight\specimen_006.jpg,specimen_006.jpg,Potato,Potato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\potato_late_blight\specimen_007.jpg,specimen_007.jpg,Potato,Potato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\potato_late_blight\specimen_008.jpg,specimen_008.jpg,Potato,Potato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\potato_late_blight\specimen_009.jpg,specimen_009.jpg,Potato,Potato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\potato_late_blight\specimen_010.jpg,specimen_010.jpg,Potato,Potato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\potato_late_blight\specimen_011.jpg,specimen_011.jpg,Potato,Potato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\potato_late_blight\specimen_012.jpg,specimen_012.jpg,Potato,Potato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_001.jpg,specimen_001.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_002.jpg,specimen_002.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_003.jpg,specimen_003.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_004.jpg,specimen_004.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_005.jpg,specimen_005.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_006.jpg,specimen_006.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_007.jpg,specimen_007.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_008.jpg,specimen_008.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_009.jpg,specimen_009.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_010.jpg,specimen_010.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_011.jpg,specimen_011.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_bacterial_leaf_blight\specimen_012.jpg,specimen_012.jpg,Rice,Rice Bacterial Leaf Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_001.jpg,specimen_001.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_002.jpg,specimen_002.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_003.jpg,specimen_003.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_004.jpg,specimen_004.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_005.jpg,specimen_005.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_006.jpg,specimen_006.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_007.jpg,specimen_007.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_008.jpg,specimen_008.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_009.jpg,specimen_009.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_010.jpg,specimen_010.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_011.jpg,specimen_011.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_blast\specimen_012.jpg,specimen_012.jpg,Rice,Rice Blast,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_001.jpg,specimen_001.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_002.jpg,specimen_002.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_003.jpg,specimen_003.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_004.jpg,specimen_004.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_005.jpg,specimen_005.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_006.jpg,specimen_006.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_007.jpg,specimen_007.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_008.jpg,specimen_008.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_009.jpg,specimen_009.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_010.jpg,specimen_010.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_011.jpg,specimen_011.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\rice_healthy\specimen_012.jpg,specimen_012.jpg,Rice,Rice Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_001.jpg,specimen_001.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_002.jpg,specimen_002.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_003.jpg,specimen_003.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_004.jpg,specimen_004.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_005.jpg,specimen_005.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_006.jpg,specimen_006.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_007.jpg,specimen_007.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_008.jpg,specimen_008.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_009.jpg,specimen_009.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_010.jpg,specimen_010.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_011.jpg,specimen_011.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_healthy\specimen_012.jpg,specimen_012.jpg,Soybean,Soybean Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_001.jpg,specimen_001.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_002.jpg,specimen_002.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_003.jpg,specimen_003.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_004.jpg,specimen_004.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_005.jpg,specimen_005.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_006.jpg,specimen_006.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_007.jpg,specimen_007.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_008.jpg,specimen_008.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_009.jpg,specimen_009.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_010.jpg,specimen_010.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_011.jpg,specimen_011.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_rust\specimen_012.jpg,specimen_012.jpg,Soybean,Soybean Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_001.jpg,specimen_001.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_002.jpg,specimen_002.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_003.jpg,specimen_003.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_004.jpg,specimen_004.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_005.jpg,specimen_005.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_006.jpg,specimen_006.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_007.jpg,specimen_007.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_008.jpg,specimen_008.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_009.jpg,specimen_009.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_010.jpg,specimen_010.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_011.jpg,specimen_011.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\soybean_yellow_mosaic\specimen_012.jpg,specimen_012.jpg,Soybean,Soybean Yellow Mosaic,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_001.jpg,specimen_001.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_002.jpg,specimen_002.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_003.jpg,specimen_003.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_004.jpg,specimen_004.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_005.jpg,specimen_005.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_006.jpg,specimen_006.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_007.jpg,specimen_007.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_008.jpg,specimen_008.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_009.jpg,specimen_009.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_010.jpg,specimen_010.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_011.jpg,specimen_011.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_early_blight\specimen_012.jpg,specimen_012.jpg,Tomato,Tomato Early Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_001.jpg,specimen_001.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_002.jpg,specimen_002.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_003.jpg,specimen_003.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_004.jpg,specimen_004.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_005.jpg,specimen_005.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_006.jpg,specimen_006.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_007.jpg,specimen_007.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_008.jpg,specimen_008.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_009.jpg,specimen_009.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_010.jpg,specimen_010.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_011.jpg,specimen_011.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_healthy\specimen_012.jpg,specimen_012.jpg,Tomato,Tomato Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_001.jpg,specimen_001.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_002.jpg,specimen_002.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_003.jpg,specimen_003.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_004.jpg,specimen_004.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_005.jpg,specimen_005.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_006.jpg,specimen_006.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_007.jpg,specimen_007.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_008.jpg,specimen_008.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_009.jpg,specimen_009.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_010.jpg,specimen_010.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_011.jpg,specimen_011.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_late_blight\specimen_012.jpg,specimen_012.jpg,Tomato,Tomato Late Blight,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_001.jpg,specimen_001.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_002.jpg,specimen_002.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_003.jpg,specimen_003.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_004.jpg,specimen_004.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_005.jpg,specimen_005.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_006.jpg,specimen_006.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_007.jpg,specimen_007.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_008.jpg,specimen_008.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_009.jpg,specimen_009.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_010.jpg,specimen_010.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_011.jpg,specimen_011.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
